item_id,nlp_parse_ok,nlp_svd_components,nlp_tda_components,nlp_tda_max_points,nlp_max_features,nlp_claim_caption_tfidf_cosine,nlp_claim_token_count,nlp_claim_unique_token_count,nlp_claim_type_token_ratio,nlp_claim_avg_token_length,nlp_claim_number_count,nlp_claim_percent_count,nlp_claim_math_symbol_count,nlp_claim_caption_token_jaccard,nlp_claim_caption_content_jaccard,nlp_claim_caption_numeric_overlap_count,nlp_claim_caption_numeric_jaccard,nlp_claim_caption_percent_overlap_count,nlp_cue_comparison_count,nlp_cue_comparison_rate,nlp_cue_superlative_count,nlp_cue_superlative_rate,nlp_cue_negation_count,nlp_cue_negation_rate,nlp_cue_uncertainty_count,nlp_cue_uncertainty_rate,nlp_cue_trend_count,nlp_cue_trend_rate,nlp_cue_temporal_count,nlp_cue_temporal_rate,nlp_cue_arithmetic_count,nlp_cue_arithmetic_rate,nlp_claim_svd_00,nlp_claim_svd_01,nlp_claim_svd_02,nlp_claim_svd_03,nlp_claim_svd_04,nlp_claim_svd_05,nlp_claim_svd_06,nlp_claim_svd_07,nlp_claim_svd_08,nlp_claim_svd_09,nlp_claim_svd_10,nlp_claim_svd_11,nlp_claim_svd_12,nlp_claim_svd_13,nlp_claim_svd_14,nlp_claim_svd_15,nlp_claim_svd_16,nlp_claim_svd_17,nlp_claim_svd_18,nlp_claim_svd_19,nlp_claim_svd_20,nlp_claim_svd_21,nlp_claim_svd_22,nlp_claim_svd_23,nlp_tda_token_point_count,nlp_tda_token_distance_mean,nlp_tda_token_distance_std,nlp_tda_token_distance_max,nlp_tda_token_distance_p90,nlp_tda_token_h0_interval_count,nlp_tda_token_h0_finite_count,nlp_tda_token_h0_essential_count,nlp_tda_token_h0_total_persistence,nlp_tda_token_h0_max_persistence,nlp_tda_token_h0_mean_persistence,nlp_tda_token_h0_std_persistence,nlp_tda_token_h0_p90_persistence,nlp_tda_token_h0_p95_persistence,nlp_tda_token_h0_entropy,nlp_tda_token_h1_interval_count,nlp_tda_token_h1_finite_count,nlp_tda_token_h1_essential_count,nlp_tda_token_h1_total_persistence,nlp_tda_token_h1_max_persistence,nlp_tda_token_h1_mean_persistence,nlp_tda_token_h1_std_persistence,nlp_tda_token_h1_p90_persistence,nlp_tda_token_h1_p95_persistence,nlp_tda_token_h1_entropy
sciver_test_22,1,24,16,40,2000,0.1863541466357362,39.0,36.0,0.9230769230769232,5.743589743589744,3.0,1.0,1.0,0.1162790697674418,0.0909090909090909,0.0,0.0,0.0,1.0,0.0256410256410256,0.0,0.0,1.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256410256410256,0.2274315945485873,-0.0556866613429466,0.0221171574646171,-0.0792222886814652,-0.0620728501599141,-0.0586742347052169,0.038829827102444,-0.000542336600823,-0.003868493446201,0.014058282408733,-0.0213125028699748,0.0323709780646006,-0.008133707396309,-0.0650910132606653,0.049873092001996,0.0236240153950206,0.0162939774677727,0.0138218384959741,-0.0286655297496171,0.0517139237696524,0.0017312693465496,0.0043318112335813,0.0927722781790286,-0.0735421468927266,36.0,0.4307323906912556,0.1634064385891653,0.8303445497812213,0.6564711841454337,35.0,34.0,1.0,7.842959674094656,0.4477473953308537,0.2306752845321957,0.1143584254773216,0.4012558959403295,0.4224302687638696,3.391444339032507,8.0,8.0,0.0,0.1181205976167726,0.0316910762082719,0.0147650747020965,0.0108026242915875,0.0283399641425053,0.0300155201753886,1.7887059530420455
sciver_test_24,1,24,16,40,2000,0.341320822108458,41.0,36.0,0.8780487804878049,5.390243902439025,4.0,0.0,5.0,0.2205882352941176,0.1724137931034483,4.0,0.4444444444444444,0.0,2.0,0.048780487804878,1.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2645403515039876,-0.0614220583635625,-0.1152297929045877,0.1910664561942325,0.0946680059758245,-0.0364589440947618,-0.1354321267941636,-0.041426299658582,0.0492735333997373,-0.082473029901527,-0.1003578883261525,-0.0250639262748956,-0.0135463271568973,0.0701241050845965,0.0915941538386935,0.0002020019335639,0.0886520351896968,0.0362435941051844,0.0189733405847381,0.1474336844821182,-0.0320641896278149,0.0435061104368206,0.0677215325464347,-0.1015969078038515,36.0,0.3794561491625334,0.1671148076573608,0.7663356624654662,0.5841804935410134,32.0,31.0,1.0,7.380074582656273,0.4081026961522304,0.2380669220211701,0.1311288348935912,0.3955621004717581,0.4052524324166955,3.255086156054188,2.0,2.0,0.0,0.0402034764551689,0.0364495645539471,0.0201017382275844,0.0163478263263626,0.0331799992886746,0.0348147819213108,0.3102726105961176
sciver_test_25,1,24,16,40,2000,0.3446143662419466,35.0,33.0,0.9428571428571428,6.514285714285714,3.0,0.0,4.0,0.1851851851851851,0.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1412722122161789,-0.0529916316928271,-0.0817830351505613,-0.0091284275513972,0.0250515338272317,-0.0156351750543439,0.0069059713580038,-0.0636982141478498,-0.1160483539248095,0.0606502919812798,0.0044431795766659,-0.0318142272326127,-0.0648866776064086,-0.025059705165063,-0.0332465500033534,-0.0301496264608179,-0.0914386863790431,-0.0274924080141703,-0.0031619738237203,-0.0803530857142984,-0.1043743418705019,-0.0143417114144386,0.0703405057840354,-0.0415367317545172,33.0,0.4183267194011443,0.1496114819315686,0.7697449832694923,0.6197284488610105,32.0,31.0,1.0,6.859509210470076,0.4210383690871935,0.221274490660325,0.1079061804329242,0.3608188977432578,0.3945624551126204,3.2898315749039004,5.0,5.0,0.0,0.1521034910774919,0.0592932365109363,0.0304206982154983,0.0169299420660964,0.0516775360780421,0.0554853862944892,1.4652054461558803
sciver_test_27,1,24,16,40,2000,0.1219100563940702,41.0,35.0,0.8536585365853658,4.634146341463414,6.0,0.0,8.0,0.1121495327102803,0.0842105263157894,1.0,0.0909090909090909,0.0,1.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124422425822282,-0.1218479392719727,0.0348148836243778,0.12588054711449,0.1346355271141298,-0.0289221699442216,-0.0708543475562832,-0.0995730957854608,0.1997379975436012,-0.0070306106428207,0.0902418434769565,0.1515232891173619,-0.1665550064337453,0.1616363500588482,0.0620387799691542,-0.0363255867085431,0.1043485033642381,0.0673632916230182,-0.067573508655565,-0.0039594522688642,-0.0362288007231225,-0.0048718309508333,-0.05817588777509,0.015551230227694,35.0,0.3797179320162416,0.1659116900407951,0.7770677338697478,0.589630623272237,31.0,30.0,1.0,6.636979114832861,0.4696233405647689,0.2212326371610953,0.1260967610407667,0.4288641093114211,0.4526299978032783,3.2450330204319573,3.0,3.0,0.0,0.0105476037529029,0.0060648853335149,0.0035158679176343,0.0020229135262588,0.0055251380036764,0.0057950116685956,0.9204169378716602
sciver_test_29,1,24,16,40,2000,0.3565422588031459,40.0,35.0,0.875,5.3,4.0,0.0,9.0,0.0952380952380952,0.0714285714285714,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661121583599356,-0.1083710155680989,-0.0553948644965593,0.032901798037033,0.2197717031167517,0.0014958961427253,-0.0810413568480383,-0.0051999718484648,0.1806405794858427,0.1158154584523941,0.1355034350254722,0.2095531875374309,-0.1950418317798154,0.2019401558703656,0.0269959877005749,-0.065174988782101,0.0067205142214335,-0.0292957483540898,-0.0325751640710975,0.0418677775999572,0.1284780805684683,0.0981228745578149,-0.0836008627324519,0.1136152667591425,35.0,0.3457819486590091,0.1229415385838634,0.6985241001315898,0.504320384018442,33.0,32.0,1.0,6.29675173660562,0.346503309774081,0.1967734917689256,0.0830428499770014,0.3042562889740477,0.3167119924141188,3.3693361508717574,4.0,4.0,0.0,0.0834585545980813,0.0368895363246589,0.0208646386495203,0.0127826681082947,0.0337339047214151,0.035311720523037,1.143543158740835
sciver_test_31,1,24,16,40,2000,0.1892415758704498,43.0,38.0,0.8837209302325582,5.069767441860465,6.0,1.0,5.0,0.135593220338983,0.1454545454545454,1.0,0.1428571428571428,0.0,1.0,0.0232558139534883,1.0,0.0232558139534883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0232558139534883,0.1977182039381158,0.0034654267272293,-0.0048976944252048,0.0656027031152263,0.2347784882397975,-0.0469586701923585,-0.0444258248239078,0.0855560528567261,0.1677858475667566,0.0979156459823061,-0.0223026112326216,0.2142127104367412,-0.0422213417707726,0.052660851583406,0.1143838230238588,0.0578677813155962,0.0311903753340254,-0.1072049932170579,-0.1661549687409586,0.0476375301734041,0.0533090056594071,0.0327290047102386,-0.111422198013977,0.0765996455667368,38.0,0.3727958080018923,0.1547900135918187,0.7459433220037063,0.5622514461158309,31.0,30.0,1.0,7.456375382613981,0.4570851209067598,0.2485458460871327,0.1075250318928277,0.4104207962845043,0.433883671498273,3.2963523776501136,5.0,5.0,0.0,0.0860106709564683,0.0433803173988222,0.0172021341912936,0.0170054530553854,0.0382620074414912,0.0408211624201567,1.053806936930983
sciver_test_33,1,24,16,40,2000,0.0,38.0,36.0,0.9473684210526316,6.2894736842105265,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1218597969785864,-0.0960940967750538,-0.1522106002198009,-0.0367955939860756,-0.0661460170151305,0.0095014054634578,-0.0019331838400285,-0.0019761470246159,-0.0014432330874243,0.1308984612838213,-0.0288754358961995,-0.0198667576502,-0.0712795494999039,0.0249097090706003,-0.0325795970256511,0.0640892531437471,0.1281587363819405,-0.0537442188659417,0.0274515250972544,0.0527009954760581,-0.0438049797237574,-0.0376140697261551,-0.0096775808089407,-0.0615407780963864,36.0,0.3728669500530348,0.1398372767936438,0.748364018259278,0.5654176391880844,36.0,35.0,1.0,7.19511146586025,0.397995468355105,0.2055746133102928,0.089239482973653,0.3354090824546779,0.3704352515650649,3.4560918486850145,4.0,4.0,0.0,0.0220397519084168,0.0188393717272261,0.0055099379771042,0.007741059965501,0.0139167527534785,0.0163780622403523,0.5181803361377424
sciver_test_35,1,24,16,40,2000,0.1469494734709096,40.0,36.0,0.9,5.925,6.0,0.0,1.0,0.0961538461538461,0.0681818181818181,0.0,0.0,0.0,3.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1655493514490291,-0.0986558745873754,-0.1606380139400847,-0.1314014843177728,0.0202397572218992,0.0369411838245198,-0.076117308605391,-0.0147733845281241,-0.0397571791704005,0.0120477069292066,-0.075355971001861,0.0017285204408051,-0.0299220322837679,0.1092904619040595,-0.0418279852209481,0.0227930619011274,0.0332781547140789,-0.1277986543962105,-0.0103459979237751,0.0594030355250745,0.0438611506513917,-0.051775057995127,-0.0238587633543701,-0.1024421616630338,36.0,0.4328180935016392,0.15726148229377,0.8384799852094409,0.6247830305199695,34.0,33.0,1.0,7.576063549355126,0.4338359990505006,0.2295776833137917,0.1032850695342703,0.3519613368719591,0.3755893232545676,3.383258269967788,1.0,1.0,0.0,0.0714585426107065,0.0714585426107065,0.0714585426107065,0.0,0.0714585426107065,0.0714585426107065,-0.0
sciver_test_38,1,24,16,40,2000,0.1253973440752003,44.0,38.0,0.8636363636363636,5.7727272727272725,8.0,4.0,5.0,0.1063829787234042,0.1,0.0,0.0,0.0,3.0,0.0681818181818181,0.0,0.0,0.0,0.0,1.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.186524632511875,-0.0952023562333806,-0.0440188627507572,-0.0023549715324427,0.0292214737456166,0.1012968138609014,0.0597239055273995,0.0210812290163923,0.1420995452863251,0.0676639030473711,0.0078887456800287,-0.0066199594900388,-0.0630730267406279,-0.053409474186594,-0.0433497818857811,0.0153368837278373,0.0266062341576033,0.0569197922732567,0.059876217912932,-0.1300987084498069,-0.0664785044857747,0.006312022725439,-0.0143466860856465,-0.0566757278916681,38.0,0.3952586743861029,0.1650231927016387,0.8777626060905015,0.6239655325495039,38.0,37.0,1.0,7.202821921660606,0.5172979752668331,0.1946708627475839,0.1117143053068581,0.333647269357963,0.3770478541199658,3.4407232705742996,2.0,2.0,0.0,0.0503383881488854,0.0414555014066755,0.0251691940744427,0.0162863073322328,0.038198239940229,0.0398268706734523,0.4659882944513895
sciver_test_39,1,24,16,40,2000,0.0869935451832655,35.0,31.0,0.8857142857142857,5.9714285714285715,8.0,3.0,7.0,0.1034482758620689,0.1020408163265306,1.0,0.1,0.0,1.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517720007574874,-0.0811786456204084,-0.0446077081970933,-0.1667852107077577,0.0083518207105161,-0.0034766465119636,-0.0953604893537625,-0.0365388660087703,0.0393147814530054,0.0604844448450278,0.0035452050166643,-0.0318089888234244,0.0511189342765999,-0.0738469666755291,-0.152913350172698,-0.0016388726029616,0.1160428953127881,0.0425058874277866,-0.0441753228485516,0.1068616038741673,-0.1087605403016006,-0.0882384097746124,0.0567379318203728,0.0594028786022258,31.0,0.4097207595513085,0.1684541472510524,0.8460222369189695,0.6263814070556885,31.0,30.0,1.0,6.838752271210542,0.4827033322270716,0.2279584090403514,0.1424731734766251,0.4280662618661422,0.449815486536928,3.181425578551698,1.0,1.0,0.0,0.0028636171510137,0.0028636171510137,0.0028636171510137,0.0,0.0028636171510137,0.0028636171510137,-0.0
