item_id,tda_parse_ok,tda_preprocess_max_size,tda_threshold_count,tda_edge_euler_area,tda_edge_euler_max,tda_edge_euler_mean,tda_edge_euler_min,tda_edge_euler_std,tda_edge_h0_betti_area,tda_edge_h0_betti_argmax_threshold,tda_edge_h0_betti_change_count,tda_edge_h0_betti_max,tda_edge_h0_betti_mean,tda_edge_h0_betti_std,tda_edge_h0_entropy,tda_edge_h0_essential_count,tda_edge_h0_finite_count,tda_edge_h0_interval_count,tda_edge_h0_max_persistence,tda_edge_h0_mean_persistence,tda_edge_h0_p90_persistence,tda_edge_h0_p95_persistence,tda_edge_h0_std_persistence,tda_edge_h0_total_persistence,tda_edge_h1_betti_area,tda_edge_h1_betti_argmax_threshold,tda_edge_h1_betti_change_count,tda_edge_h1_betti_max,tda_edge_h1_betti_mean,tda_edge_h1_betti_std,tda_edge_h1_entropy,tda_edge_h1_essential_count,tda_edge_h1_finite_count,tda_edge_h1_interval_count,tda_edge_h1_max_persistence,tda_edge_h1_mean_persistence,tda_edge_h1_p90_persistence,tda_edge_h1_p95_persistence,tda_edge_h1_std_persistence,tda_edge_h1_total_persistence,tda_edge_mean,tda_edge_std,tda_gray_euler_area,tda_gray_euler_max,tda_gray_euler_mean,tda_gray_euler_min,tda_gray_euler_std,tda_gray_h0_betti_area,tda_gray_h0_betti_argmax_threshold,tda_gray_h0_betti_change_count,tda_gray_h0_betti_max,tda_gray_h0_betti_mean,tda_gray_h0_betti_std,tda_gray_h0_entropy,tda_gray_h0_essential_count,tda_gray_h0_finite_count,tda_gray_h0_interval_count,tda_gray_h0_max_persistence,tda_gray_h0_mean_persistence,tda_gray_h0_p90_persistence,tda_gray_h0_p95_persistence,tda_gray_h0_std_persistence,tda_gray_h0_total_persistence,tda_gray_h1_betti_area,tda_gray_h1_betti_argmax_threshold,tda_gray_h1_betti_change_count,tda_gray_h1_betti_max,tda_gray_h1_betti_mean,tda_gray_h1_betti_std,tda_gray_h1_entropy,tda_gray_h1_essential_count,tda_gray_h1_finite_count,tda_gray_h1_interval_count,tda_gray_h1_max_persistence,tda_gray_h1_mean_persistence,tda_gray_h1_p90_persistence,tda_gray_h1_p95_persistence,tda_gray_h1_std_persistence,tda_gray_h1_total_persistence,tda_gray_mean,tda_gray_std,tda_resized_aspect_ratio,tda_resized_height,tda_resized_width,tda_source_image_height,tda_source_image_width
sciver_test_22,1,256,32,-60.45161290322583,260.0,-58.53125,-409.0,224.60172867419675,127.74193548387096,0.1935483870967742,31.0,260.0,123.78125,86.65835734906068,6.312767786704795,1.0,1261.0,1262.0,0.9879273752300096,0.1012355819199945,0.2568360754103935,0.3791062102326086,0.1573255704931494,127.6580688011131,188.19354838709677,0.6774193548387096,24.0,467.0,182.3125,169.98243245626884,6.5984157048015355,0.0,1712.0,1712.0,0.705113072689343,0.1117895979322751,0.3623273807565971,0.4449873070503766,0.153044561824101,191.383791660055,0.1109262299518669,0.2194648365242119,105.3064516129032,256.0,103.84375,-145.0,100.66625221958698,146.79032258064518,0.2580645161290322,30.0,256.0,144.03125,61.620047658513705,5.886414593417679,1.0,1136.0,1137.0,1.0,0.1314588511460922,0.496078431372549,0.7803921568627451,0.2416718118242092,149.33725490196076,41.48387096774195,0.8709677419354839,22.0,220.0,40.1875,50.24902828662461,5.483073631574369,0.0,936.0,936.0,0.6274509803921569,0.048743086978381,0.1137254901960784,0.3411764705882353,0.1161570740518333,45.62352941176469,0.9245598658277744,0.1937958446017103,1.3195876288659794,194,256,289,382
sciver_test_24,1,256,32,-17.17741935483871,187.0,-16.59375,-264.0,112.32482455333503,51.822580645161295,0.4838709677419355,25.0,187.0,50.25,60.26244684710371,5.854263288629997,1.0,624.0,625.0,0.987218134713423,0.0827903478839629,0.1800736769719755,0.2095702512816354,0.0976493686092816,51.66117707959286,69.0,0.8387096774193548,16.0,287.0,66.84375,94.05420955989956,5.915163281988924,0.0,856.0,856.0,0.5035770662850543,0.0826780814473827,0.2689692526495015,0.3262754967300355,0.1116228816671503,70.77243771895967,0.0861541318026245,0.1896087793070186,51.43548387096774,155.0,49.84375,-7.0,56.14162302550132,58.645161290322584,0.4838709677419355,23.0,155.0,56.84375,55.394668840399255,5.594361841145983,1.0,599.0,600.0,0.7137254901960784,0.1002913352319224,0.3105882352941177,0.3807843137254902,0.1399986185576246,60.07450980392156,7.20967741935484,0.967741935483871,12.0,41.0,7.0,11.984364814206884,4.843820120441148,0.0,431.0,431.0,0.3607843137254902,0.022737819025522,0.0549019607843137,0.1607843137254901,0.0520122616184709,9.799999999999995,0.68559239498645,0.4391845043408526,2.0813008130081303,123,256,799,1660
sciver_test_25,1,256,32,4.419354838709671,149.0,4.3125,-143.0,79.71999337525061,40.61290322580644,0.4193548387096774,27.0,150.0,39.375,45.60616049395082,5.727646496706272,1.0,1240.0,1241.0,0.7781968436169325,0.0330230787904105,0.101331505426375,0.1881070620873559,0.0795466726714109,40.948617700109025,36.19354838709678,0.8387096774193548,19.0,146.0,35.0625,50.5871386199101,5.982652339263029,0.0,1302.0,1302.0,0.4808278015230791,0.0324005599380452,0.1202270877978299,0.1731665140032159,0.0670045040824141,42.185529039334874,0.13849414724692,0.1950604380691093,37.016129032258064,139.0,35.90625,-43.0,48.4157511656847,49.75806451612903,0.3225806451612903,31.0,139.0,48.25,41.054841371024686,5.632114425190286,1.0,967.0,968.0,0.996078431372549,0.0547154125352312,0.1568627450980392,0.2823529411764706,0.1244557228358144,52.90980392156863,12.741935483870972,0.967741935483871,16.0,56.0,12.34375,15.191711093142208,5.254201253174255,0.0,604.0,604.0,0.5686274509803921,0.0291845214907154,0.0772549019607844,0.1517647058823531,0.0684900347290165,17.627450980392144,0.901351591361182,0.1796240441636728,3.710144927536232,69,256,2040,7526
sciver_test_26,1,256,32,14.354838709677413,87.0,13.9375,-128.0,54.75795461620165,41.032258064516135,0.7096774193548387,27.0,123.0,39.78125,40.519080671178855,5.350522905749638,1.0,541.0,542.0,0.8640040150099125,0.0753550155136785,0.2190346364499732,0.3441463404512702,0.1222809276124799,40.76706339290007,26.67741935483871,0.8387096774193548,18.0,134.0,25.84375,38.70570805369022,5.492378938741759,0.0,654.0,654.0,0.4846943625658917,0.0432354312570078,0.13964284449299,0.197445500069985,0.0727351902037262,28.27597204208312,0.0849903528623219,0.1498608626884154,45.11290322580645,149.0,43.71875,0.0,51.203780606879995,47.20967741935485,0.8387096774193548,23.0,161.0,45.75,53.881815114192285,5.343215231899355,1.0,575.0,576.0,0.7215686274509804,0.0812890025575447,0.2941176470588235,0.4219607843137251,0.1366832256394987,46.74117647058823,2.0967741935483866,0.8387096774193548,10.0,12.0,2.03125,3.7457006604238945,3.932135651028142,0.0,127.0,127.0,0.1607843137254901,0.0207812258761772,0.04,0.124313725490196,0.0372270682878549,2.6392156862745098,0.9643598492479184,0.0913294044768857,3.506849315068493,73,256,400,1400
sciver_test_27,1,256,32,0.5483870967741744,172.0,0.5625,-393.0,121.72277352143271,74.22580645161288,0.5806451612903225,31.0,198.0,71.9375,64.19060362506337,6.032798100744273,1.0,1106.0,1107.0,0.9890385455753452,0.0656698222524579,0.2050057925929128,0.3151609462364448,0.1121241054936312,72.63082341121844,73.67741935483872,0.935483870967742,19.0,411.0,71.375,107.24497365844238,6.53723415227881,0.0,1416.0,1416.0,0.5118748406952632,0.0539390574793838,0.150237128876827,0.2034502469030955,0.0728743623666144,76.37770539080755,0.0615709068862457,0.1245876323493128,73.53225806451614,241.0,71.25,-31.0,74.42529811831459,97.43548387096776,0.5806451612903225,26.0,258.0,94.40625,79.77580279093091,6.00947502289922,1.0,963.0,964.0,0.8588235294117648,0.1033697798953433,0.3176470588235294,0.4741176470588234,0.1543137677555991,99.54509803921567,23.903225806451616,0.6774193548387096,17.0,151.0,23.15625,37.34979030647294,5.89646661444497,0.0,726.0,726.0,0.3529411764705882,0.036266407389402,0.0862745098039216,0.1372549019607843,0.0515118355099397,26.32941176470587,0.9531350528492646,0.1195327722524914,1.3333333333333333,192,256,600,800
sciver_test_29,1,256,32,-30.580645161290324,313.0,-29.59375,-607.0,282.79860981082896,143.38709677419357,0.3225806451612903,31.0,321.0,138.9375,109.40376407487084,6.435350494848886,1.0,1140.0,1141.0,0.8807428505328331,0.1253070919746969,0.3414866277005596,0.4433000622343114,0.1480692730307501,142.85008485115455,173.96774193548387,0.8387096774193548,23.0,639.0,168.53125,215.4875263755132,6.977015804193593,0.0,1792.0,1792.0,0.5142599156944062,0.097387868191005,0.2424471179904413,0.3028449190186232,0.0980749317960727,174.51905979828098,0.1103828956391004,0.2139925822363867,15.129032258064507,174.0,15.84375,-189.0,117.34940066288154,121.56451612903226,0.1612903225806451,31.0,198.0,119.0625,52.52436190711887,5.958479697390673,1.0,892.0,893.0,0.9607843137254902,0.1365163105600985,0.4352941176470588,0.6,0.2002378817962736,121.77254901960784,106.43548387096776,0.8387096774193548,29.0,229.0,103.21875,78.79789590108038,6.127195911665976,0.0,959.0,959.0,1.0,0.1154102516919176,0.3372549019607843,0.4431372549019607,0.15139338351899,110.678431372549,0.6250322329452614,0.446175186235995,1.3333333333333333,192,256,598,797
sciver_test_31,1,256,32,7.032258064516104,171.0,6.84375,-426.0,141.62916131905004,99.74193548387092,0.6451612903225806,30.0,256.0,96.65625,81.49601576726006,6.360978170829155,1.0,2142.0,2143.0,0.7392537291103688,0.0473600916829864,0.1489969966183566,0.2772975693170713,0.1028739934361421,101.44531638495708,92.70967741935486,0.935483870967742,23.0,436.0,89.8125,127.08226604743086,6.80762744204032,0.0,2854.0,2854.0,0.5696618343057267,0.0354862924406213,0.115509496421094,0.1787041665004654,0.0696692157247318,101.27787862553323,0.0762032849634563,0.1326367946741815,76.50000000000001,273.0,74.125,-69.0,97.30613739636364,83.01612903225806,0.8387096774193548,25.0,278.0,80.4375,97.18633439815495,6.5472268666279465,1.0,2706.0,2707.0,0.6941176470588235,0.0333434778198049,0.0823529411764705,0.2196078431372549,0.0825900801735517,90.2274509803922,6.5161290322580685,0.967741935483871,7.0,100.0,6.3125,20.390619013409083,7.247487899591413,0.0,2308.0,2308.0,0.1764705882352941,0.0090716009107282,0.0117647058823529,0.0235294117647059,0.0137462315303789,20.937254901960745,0.9701148807476206,0.0695006303408626,1.4970760233918128,171,256,1628,2442
sciver_test_33,1,256,32,4.032258064516127,315.0,3.9375,-369.0,225.66414999673745,131.83870967741936,0.4193548387096774,27.0,343.0,127.75,124.35181944788744,6.440724825612505,1.0,1223.0,1224.0,0.9780422857867128,0.1075016813972016,0.3022368607657946,0.3922714512811263,0.1358995170654489,131.47455634877767,127.80645161290322,0.7096774193548387,22.0,379.0,123.8125,135.93344821547785,6.571710910940765,0.0,1404.0,1404.0,0.559534864653278,0.0930064120450523,0.2778711662471766,0.3345436600368479,0.1133184584833109,130.58100251125344,0.1391803021131553,0.222734140332972,93.4032258064516,375.0,90.5,-121.0,137.59973655498035,101.37096774193547,0.6774193548387096,18.0,376.0,98.21875,132.87417318063544,6.254973643894916,1.0,1080.0,1081.0,0.5294117647058824,0.0941975308641975,0.3019607843137255,0.3609803921568625,0.1217504878078209,101.73333333333332,7.967741935483875,0.967741935483871,10.0,138.0,7.71875,25.40452023631818,5.68176605032288,0.0,499.0,499.0,0.1725490196078432,0.0243467326810483,0.0588235294117647,0.0862745098039216,0.0289191191047344,12.149019607843137,0.9585939720090936,0.0932398996191932,1.855072463768116,138,256,4200,7800
sciver_test_35,1,256,32,-4.193548387096776,196.0,-4.03125,-218.0,116.81167652866516,67.67741935483869,0.5161290322580645,29.0,205.0,65.59375,65.86295401010723,5.750097711298061,1.0,593.0,594.0,0.9404222798472748,0.1122504020508257,0.2776292925000624,0.3932146374517944,0.1412658818785009,66.56448841613967,71.87096774193549,0.8064516129032258,18.0,269.0,69.625,97.02279049274968,6.1962021703223655,0.0,979.0,979.0,0.4215439988573631,0.0754949161231707,0.2226537633158553,0.2678148877556626,0.0923118462922471,73.90952288458419,0.1294153360305475,0.1887455663912805,6.8225806451612865,146.0,6.625,-95.0,75.28975278880918,75.40322580645163,0.4516129032258064,28.0,188.0,73.0625,56.685501618579686,5.560150603834076,1.0,638.0,639.0,0.9529411764705882,0.1179052185137377,0.3580392156862748,0.5456862745098038,0.1882735298252895,75.2235294117647,68.58064516129033,0.6451612903225806,27.0,178.0,66.4375,58.48340443023132,5.883852116990829,0.0,999.0,999.0,0.7333333333333333,0.0719111268130875,0.2407843137254905,0.403921568627451,0.125643400300244,71.8392156862745,0.8123845387035413,0.2751294216781149,3.820895522388059,67,256,435,1660
sciver_test_38,1,256,32,7.354838709677404,183.0,7.15625,-218.0,117.47742053661844,67.93548387096772,0.5161290322580645,31.0,187.0,65.84375,52.18064139062973,6.168343280297854,1.0,1157.0,1158.0,0.9133118056655068,0.0584355766853729,0.1754972858540373,0.2324291216622788,0.0921774216132956,67.60996222497647,60.58064516129032,0.935483870967742,18.0,270.0,58.6875,88.163710469501,6.4934794036488315,0.0,1949.0,1949.0,0.6383500669764316,0.0325389638233274,0.0993033730919923,0.1765368207584455,0.0635429005642417,63.41844049166512,0.0721754955661813,0.1546884019596477,261.17741935483866,900.0,256.28125,-788.0,485.8623927085091,461.62903225806457,0.1935483870967742,30.0,900.0,450.46875,277.2851628259931,7.463739206183601,1.0,2264.0,2265.0,1.0,0.204416961130742,0.388235294117647,0.4503921568627447,0.1406577002283027,462.8,200.45161290322585,0.935483870967742,25.0,815.0,194.1875,253.92240910118588,7.48708346703016,0.0,2293.0,2293.0,0.4352941176470588,0.0904560341362886,0.1764705882352941,0.207843137254902,0.0632164175186039,207.4156862745098,0.8943604123121329,0.2257172401704857,1.299492385786802,197,256,2000,2600
